,accession,gene
1503,>NM_001036354.2,AT2G27340
1505,>NM_001036355.1,AT2G27500
1507,>NM_001036356.1,AT2G27900
1509,>NM_001036357.1,SCPL51
1511,>NM_001036358.2,NCRK
1513,>NM_001036359.2,LCR32
1515,>NM_001036360.3,AT2G28540
1517,>NM_001036361.2,RAD51B
1519,>NM_001036362.3,PK1B
1521,>NM_001036363.2,PK1B
1523,>NM_001036364.1,LCR62
1525,>NM_001036365.1,SAG13
1527,>NM_001036366.2,RPC14
1529,>NM_001036367.2,VLN1
1531,>NM_001036368.3,TCL1
1533,>NM_001036369.2,RPT2
1535,>NM_001036370.2,AT2G30600
1537,>NM_001036371.2,AT2G30600
1539,>NM_001036372.2,AT2G30820
1541,>NM_001036373.3,AT2G30933
1543,>NM_001036374.2,AT2G30990
1545,>NM_001036375.3,EMB2785
1547,>NM_001036376.1,CPUORF7
1549,>NM_001036377.1,CPUORF7
1551,>NM_001036378.3,AT2G31290
1553,>NM_001036379.3,AT2G31370
1555,>NM_001036380.2,AT2G31370
1557,>NM_001036381.3,AT2G31425
1559,>NM_001036383.2,LCR76
1561,>NM_001036384.2,CNX2
1563,>NM_001036386.1,AT2G32000
1565,>NM_001036387.2,GLR3.5
1567,>NM_001036388.1,AXL
1569,>NM_001036389.4,LUH
1571,>NM_001036390.2,AT2G32760
1573,>NM_001036391.1,NSP2
1575,>NM_001036392.1,SAR1
1577,>NM_001036393.2,LCR49
1579,>NM_001036394.4,MAC3B
1581,>NM_001036395.1,RD20
1583,>NM_001036396.1,AT2G34123
1585,>NM_001036397.3,AT2G34150
1587,>NM_001036398.2,AT2G34185
1589,>NM_001036399.1,AT2G34250
1591,>NM_001036400.2,AT2G34300
1593,>NM_001036401.3,RWA3
1595,>NM_001036402.3,RWA3
1597,>NM_001036403.1,AT2G34450
1599,>NM_001036404.1,UREG
1601,>NM_001036405.2,AT2G34540
1603,>NM_001036406.3,GPS1
1605,>NM_001036407.2,KUP11
1607,>NM_001036408.3,GRL
1609,>NM_001036409.2,AT2G35380
1611,>NM_001036410.1,AT2G35390
1613,>NM_001036411.2,BPC7
1615,>NM_001036412.1,CTF2A
1617,>NM_001036413.3,BLH1
1619,>NM_001036414.2,AT2G36255
1621,>NM_001036415.3,AT2G36355
1623,>NM_001036416.1,AT2G36360
1625,>NM_001036418.2,AT2G36680
1627,>NM_001036419.2,AT2G36724
1629,>NM_001036420.2,TRFL8
1631,>NM_001036421.1,AT2G37050
1633,>NM_001036422.2,AT2G37050
1635,>NM_001036423.1,NF-YB8
1637,>NM_001036424.2,AT2G37160
1639,>NM_001036425.2,RPS5B
1641,>NM_001036426.1,AGD7
1643,>NM_001036427.3,ACT1
1645,>NM_001036428.3,ChlAKR
1647,>NM_001036429.2,LCD1
1649,>NM_001036430.3,CDKB1;2
1651,>NM_001036431.3,AT2G38660
1653,>NM_001036432.2,AT2G38710
1655,>NM_001036433.2,NF-YB1
1657,>NM_001036434.2,NF-YB1
1659,>NM_001036436.1,APC7
1661,>NM_001036437.3,PnsL1
1663,>NM_001036438.1,AT2G39690
1665,>NM_001036439.2,BPM3
1667,>NM_001036440.2,CZF1
1669,>NM_001036441.1,AT2G40290
1671,>NM_001036442.1,AT2G40570
1673,>NM_001036444.1,AT2G40920
1675,>NM_001036445.2,AT2G40995
1677,>NM_001036446.2,TCH3
1679,>NM_001036447.2,AUG1
1681,>NM_001036448.2,GPDHC1
1683,>NM_001036449.1,ABCA1
1685,>NM_001036450.2,OEP16-3
1687,>NM_001036451.2,OEP16-3
1689,>NM_001036452.1,OEP16-3
1691,>NM_001036453.1,AT2G42300
1693,>NM_001036454.3,AT2G42320
1695,>NM_001036455.1,GRF9
1697,>NM_001036456.1,GRF9
1699,>NM_001036457.3,PP5.2
1701,>NM_001036458.2,AT2G43160
1703,>NM_001036459.1,AT2G43740
1705,>NM_001036460.2,AT2G44090
1707,>NM_001036461.1,AT2G44210
1709,>NM_001036462.1,SEC61 BETA
1711,>NM_001036463.2,SEC61 BETA
1713,>NM_001036464.1,emb1067
1715,>NM_001036465.2,AT2G45380
1717,>NM_001036466.2,AT2G45720
1719,>NM_001036467.3,PEX11D
1721,>NM_001036468.2,PLIM2a
1723,>NM_001036469.2,AT2G45990
1725,>NM_001036470.1,AT2G45990
1727,>NM_001036471.1,ARF11
1729,>NM_001036472.2,DAG2
1731,>NM_001036473.1,HB-7
1733,>NM_001036474.4,PSI-P
1735,>NM_001036475.1,PTI1-4
1737,>NM_001036476.1,PTI1-4
1739,>NM_001036477.1,LACS1
1741,>NM_001036478.2,UNE5
1743,>NM_001036479.1,ALG3
1745,>NM_001036480.1,ALG3
1747,>NM_001036481.1,TLP3
1749,>NM_001036482.2,AT2G48075
1751,>NM_001036483.1,AT2G48100
1753,>NM_001036484.1,AT2G48100
1755,>NM_001036485.4,SD3
1757,>NM_001036486.3,EDA8
1759,>NM_001036488.1,ATI2
1761,>NM_001036489.3,LIF2
1763,>NM_001036490.2,CPL3
1765,>NM_001036491.4,AT4G01280
1767,>NM_001036492.1,AT4G01590
1769,>NM_001036493.1,AT4G01600
1771,>NM_001036494.1,MYB55
1773,>NM_001036495.4,AT4G01883
1775,>NM_001036496.1,GATL6
1777,>NM_001036497.2,AT4G02550
1779,>NM_001036498.3,CUL1
1781,>NM_001036499.1,CUL1
1783,>NM_001036500.2,UNE12
1785,>NM_001036501.2,MLO1
1787,>NM_001036502.2,AT4G02733
1789,>NM_001036504.1,XTH9
1791,>NM_001036505.1,AT4G03505
1793,>NM_001036506.3,AT4G04614
1795,>NM_001036507.3,AT4G05040
1797,>NM_001036508.2,UBQ11
1799,>NM_001036509.2,AT4G05400
1801,>NM_001036510.3,AT4G05590
1803,>NM_001036512.2,YY1
1805,>NM_001036514.2,AT4G08028
1807,>NM_001036515.1,AT4G08039
1809,>NM_001036516.1,AT4G08160
1811,>NM_001036517.3,TPR8
1813,>NM_001036518.1,AT4G08485
1815,>NM_001036521.3,AT4G08690
1817,>NM_001036522.3,ARGAH2
1819,>NM_001036523.2,AT4G08869
1821,>NM_001036524.3,AT4G08867
1823,>NM_001036525.2,AT4G08868
1825,>NM_001036526.2,AT4G08875
1827,>NM_001036527.2,LCR36
1829,>NM_001036528.2,AT4G09647
1831,>NM_001036529.2,LCR13
1833,>NM_001036530.2,LCR34
1835,>NM_001036531.2,SCRL20
1837,>NM_001036532.3,ATSPS4F
1839,>NM_001036533.3,AT4G10360
1841,>NM_001036534.1,SCRL1
1843,>NM_001036536.2,AT4G10603
1845,>NM_001036537.1,CID12
1847,>NM_001036538.2,AT4G10613
1849,>NM_001036539.2,SCRL21
1851,>NM_001036540.2,AT4G11350
1853,>NM_001036541.2,AT4G11393
1855,>NM_001036542.2,LCR11
1857,>NM_001036543.2,Hop3
1859,>NM_001036544.1,AT4G12790
1861,>NM_001036545.1,MHK
1863,>NM_001036546.2,LCR37
1865,>NM_001036547.2,AT4G13450
1867,>NM_001036548.2,SUVH9
1869,>NM_001036549.2,UNE16
1871,>NM_001036550.1,HOG1
1873,>NM_001036551.1,HOG1
1875,>NM_001036553.1,AT4G13968
1877,>NM_001036554.2,AT4G14104
1879,>NM_001036555.3,ARPC4
1881,>NM_001036556.2,AT4G14240
1883,>NM_001036558.6,AT4G14272
1885,>NM_001036559.3,AT4G14276
1887,>NM_001036560.4,AT4G14305
1889,>NM_001036561.2,AT4G14315
1891,>NM_001036562.2,AT4G14360
1893,>NM_001036563.5,ATARD2
1895,>NM_001036564.4,CLL2
1897,>NM_001036565.3,AT4G14740
1899,>NM_001036566.2,SCRL23
1901,>NM_001036567.2,AT4G14819
1903,>NM_001036568.3,BBX30
1905,>NM_001036569.3,PPD1
1907,>NM_001036570.1,PPDK
1909,>NM_001036571.1,SCRL11
1911,>NM_001036572.2,AT4G16162
1913,>NM_001036574.1,TPS03
1915,>NM_001036575.1,RLM3
1917,>NM_001036576.2,AT4G17310
1919,>NM_001036577.2,AT4G17620
1921,>NM_001036578.2,AT4G17713
1923,>NM_001036579.1,AT4G17718
1925,>NM_001036581.1,AGD8
1927,>NM_001036582.5,AT4G18070
1929,>NM_001036583.3,AT4G18070
1931,>NM_001036584.3,SSP4b
1933,>NM_001036585.3,PUP8
1935,>NM_001036586.3,PUP7
1937,>NM_001036587.3,AT4G18205
1939,>NM_001036588.2,AT4G18501
1941,>NM_001036589.1,AT4G18823
1943,>NM_001036590.1,AT4G18975
1945,>NM_001036592.3,LCR15
1947,>NM_001036593.2,IRT2
1949,>NM_001036594.1,AT4G19880
1951,>NM_001036595.2,AT4G19880
1953,>NM_001036596.2,LCR38
1955,>NM_001036597.2,PTAC9
1957,>NM_001036598.2,CYP71A28
1959,>NM_001036599.2,PCAP1
1961,>NM_001036600.2,PCAP1
1963,>NM_001036601.1,LSD1
1965,>NM_001036602.2,LSD1
1967,>NM_001036603.2,LSD1
1969,>NM_001036604.1,JMJ14
1971,>NM_001036605.1,smB
1973,>NM_001036606.1,AT4G20980
1975,>NM_001036607.1,AT4G20980
1977,>NM_001036608.1,MFDX2
1979,>NM_001036609.1,RP1
1981,>NM_001036610.1,PSBQA
1983,>NM_001036612.2,SPHK1
1985,>NM_001036614.1,AT4G21580
1987,>NM_001036615.3,ATML1
1989,>NM_001036616.2,SCRL26
1991,>NM_001036617.2,SCRL14
1993,>NM_001036618.3,EBS
1995,>NM_001036619.1,AT4G22235
1997,>NM_001036620.2,CDS2
1999,>NM_001036621.3,ORP2A
2001,>NM_001036622.4,AT4G22666
2003,>NM_001036623.1,LDOX
2005,>NM_001036624.1,GSH1
2007,>NM_001036625.1,AT4G23470
2009,>NM_001036627.2,SGT1A
2011,>NM_001036628.2,CORI3
2013,>NM_001036629.2,ARF9
2015,>NM_001036630.3,AT4G24380
2017,>NM_001036631.1,ECIP1
2019,>NM_001036632.2,AT4G24810
2021,>NM_001036633.2,FSD1
2023,>NM_001036634.1,MC2
2025,>NM_001036635.1,TBL18
2027,>NM_001036636.2,NUDT10
2029,>NM_001036637.2,ABCB28
2031,>NM_001036638.3,BETA-OHASE 1
2033,>NM_001036639.3,QC
2035,>NM_001036640.1,QC
2037,>NM_001036641.2,AT4G25740
2039,>NM_001036642.2,AT4G25845
2041,>NM_001036643.2,PUM6
2043,>NM_001036644.2,FBA5
2045,>NM_001036647.3,AT4G26630
2047,>NM_001036648.1,AT4G26650
2049,>NM_001036649.1,FIM1
2051,>NM_001036650.2,FIM1
2053,>NM_001036651.1,AT4G26965
2055,>NM_001036652.1,AT4G27050
2057,>NM_001036653.2,AT4G27100
2059,>NM_001036654.1,PORB
2061,>NM_001036655.1,VPS26B
2063,>NM_001036656.5,AT4G27745
2065,>NM_001036657.1,AT4G28030
2067,>NM_001036658.3,UMAMIT33
2069,>NM_001036659.2,UMAMIT33
2071,>NM_001036660.3,AT4G28070
2073,>NM_001036661.2,AT4G28085
2075,>NM_001036662.2,AT4G28420
2077,>NM_001036663.2,RIC7
2079,>NM_001036664.2,AT4G28820
2081,>NM_001036665.2,AT4G29033
2083,>NM_001036666.1,emb2726
2085,>NM_001036667.3,AT4G29070
2087,>NM_001036668.2,LCR23
2089,>NM_001036669.2,LCR21
2091,>NM_001036670.2,LCR25
2093,>NM_001036671.1,AT4G29440
2095,>NM_001036672.2,LpxA
2097,>NM_001036673.2,PRA1.C
2099,>NM_001036674.2,MKK2
2101,>NM_001036675.1,AT4G29930
2103,>NM_001036676.2,LCR61
2105,>NM_001036677.2,LCR63
2107,>NM_001036678.2,LCR19
2109,>NM_001036679.1,TPR1
2111,>NM_001036680.2,AT4G30662
2113,>NM_001036681.4,AT4G31170
2115,>NM_001036682.1,PBA1
2117,>NM_001036683.1,AT4G31340
2119,>NM_001036686.1,ACDO1
2121,>NM_001036687.1,AT4G31430
2123,>NM_001036688.1,UTr7
2125,>NM_001036690.1,ASP5
2127,>NM_001036691.1,PANK2
2129,>NM_001036692.1,AT4G32250
2131,>NM_001036693.2,AT4G32285
2133,>NM_001036694.2,AT4G32560
2135,>NM_001036695.2,AT4G32590
2137,>NM_001036696.1,KAT3
2139,>NM_001036697.1,AME3
2141,>NM_001036698.2,SCRL25
2143,>NM_001036699.2,SCRL24
2145,>NM_001036700.2,La1
2147,>NM_001036701.1,nPAP
2149,>NM_001036702.1,nPAP
2151,>NM_001036703.3,AT4G33080
2153,>NM_001036704.2,ADR1-L1
2155,>NM_001036705.4,AT4G33355
2157,>NM_001036706.2,SCRL22
2159,>NM_001036707.1,BCA5
2161,>NM_001036708.3,ABF3
2163,>NM_001036710.1,DJ1C
2165,>NM_001036711.1,CAD5
2167,>NM_001036712.2,GATA3
2169,>NM_001036713.3,A/N-InvB
2171,>NM_001036714.5,CAT2
2173,>NM_001036715.1,AT4G36010
2175,>NM_001036716.2,AT4G36090
2177,>NM_001036717.2,AT4G36090
2179,>NM_001036718.2,AT4G36195
2181,>NM_001036719.2,LCB1
2183,>NM_001036720.5,BLH2
2185,>NM_001036721.2,CEN2
2187,>NM_001036722.1,AT4G37090
2189,>NM_001036723.2,AT4G37190
2191,>NM_001036724.4,AT4G37550
2193,>NM_001036727.3,NdhM
2195,>NM_001036728.2,ELI3-1
2197,>NM_001036729.1,AT4G38150
2199,>NM_001036730.2,VAB2
2201,>NM_001036731.2,VAB2
2203,>NM_001036732.1,AT4G38660
2205,>NM_001036733.4,AT4G38900
2207,>NM_001036734.2,BBX19
2209,>NM_001036735.2,CAD9
2211,>NM_001036736.1,PLS
2213,>NM_001036737.1,CYP96A10
2215,>NM_001036738.1,LCR45
2217,>NM_001036739.1,AT4G40040
2219,>NM_001036742.2,AT5G01700
2221,>NM_001036743.1,CIPK15
2223,>NM_001036744.1,AT5G01881
2225,>NM_001036745.2,Fes1C
2227,>NM_001036746.2,LCL1
2229,>NM_001036747.1,UBQ3
2231,>NM_001036748.2,AT5G03380
2233,>NM_001036749.4,AT5G03406
2235,>NM_001036750.1,RAB8C
2237,>NM_001036751.2,AT5G03795
2239,>NM_001036752.3,AT5G03970
2241,>NM_001036753.3,AT5G04347
2243,>NM_001036754.2,NAMT1
2245,>NM_001036755.2,AT5G04420
2247,>NM_001036756.2,AT5G04420
2249,>NM_001036757.1,AT5G04800
2251,>NM_001036758.1,AT5G04800
2253,>NM_001036759.2,AT5G05010
2255,>NM_001036760.1,DREB2A
2257,>NM_001036761.1,CPD
2259,>NM_001036763.2,DFB
2261,>NM_001036764.1,AT5G06043
2263,>NM_001036765.2,AT5G06440
2265,>NM_001036766.2,ABCG22
2267,>NM_001036767.2,WCRKC1
2269,>NM_001036768.2,AHBP-1B
2271,>NM_001036769.1,AT5G07090
2273,>NM_001036770.2,ATS3
2275,>NM_001036771.2,AT5G07380
2277,>NM_001036773.2,AT5G07890
2279,>NM_001036774.2,AT5G07890
2281,>NM_001036775.1,AT5G08055
2283,>NM_001036776.1,SYP132
2285,>NM_001036777.2,AT5G08315
2287,>NM_001036778.2,AGAL2
2289,>NM_001036779.2,AT5G08400
2291,>NM_001036780.1,AT5G08450
2293,>NM_001036781.1,AT5G08505
2295,>NM_001036782.1,AT5G09390
2297,>NM_001036783.1,PMDH2
2299,>NM_001036784.1,RLF
2301,>NM_001036785.3,AT5G09820
2303,>NM_001036786.1,AT5G09890
2305,>NM_001036787.1,ASN3
2307,>NM_001036788.3,AT5G10320
2309,>NM_001036789.2,AT5G10320
2311,>NM_001036790.2,HPA1
2313,>NM_001036791.2,GRF6
2315,>NM_001036792.3,AT5G10650
2317,>NM_001036794.2,SEC10
2319,>NM_001036795.2,SEC10
2321,>NM_001036796.2,5-FCL
2323,>NM_001036797.3,AT5G13360
2325,>NM_001036798.1,ATP5
2327,>NM_001036799.2,AAC2
2329,>NM_001036800.2,ZIFL1
2331,>NM_001036801.1,AT5G13980
2333,>NM_001036802.1,IMD1
2335,>NM_001036803.1,IMD1
2337,>NM_001036804.1,COP13
2339,>NM_001036805.2,AT5G14440
2341,>NM_001036806.2,CA2
2343,>NM_001036807.1,CA2
2345,>NM_001036808.2,AT5G14920
2347,>NM_001036809.1,AT5G15240
2349,>NM_001036810.2,CO
2351,>NM_001036811.1,AT5G15950
2353,>NM_001036812.2,AT5G16030
2355,>NM_001036813.2,AT5G16300
2357,>NM_001036814.3,AT5G16453
2359,>NM_001036815.1,AT5G16486
2361,>NM_001036817.3,RAD4
2363,>NM_001036818.2,PSY
2365,>NM_001036819.2,AT5G18403
2367,>NM_001036820.2,AT5G18407
2369,>NM_001036821.3,AT5G18500
2371,>NM_001036822.2,AT5G18540
2373,>NM_001036823.1,AILP1
2375,>NM_001036824.3,AT5G19172
2377,>NM_001036825.2,AT5G19175
2379,>NM_001036826.2,AT5G19315
2381,>NM_001036827.1,AT5G19390
2383,>NM_001036828.2,AT5G19390
2385,>NM_001036829.3,AT5G19473
2387,>NM_001036830.3,AT5G19480
2389,>NM_001036831.4,AT5G19485
2391,>NM_001036832.1,AT5G20060
2393,>NM_001036833.2,DIN10
2395,>NM_001036834.1,Toc90
2397,>NM_001036835.1,Toc90
2399,>NM_001036836.3,AT5G20450
2401,>NM_001036837.2,AT5G20810
2403,>NM_001036838.2,SUS1
2405,>NM_001036839.2,AT5G21060
2407,>NM_001036840.2,AT5G21060
2409,>NM_001036841.2,AKINBETA1
2411,>NM_001036842.1,NdhU
2413,>NM_001036843.1,PAA2
2415,>NM_001036844.3,E2F1
2417,>NM_001036845.1,AT5G22340
2419,>NM_001036846.2,AT5G22791
2421,>NM_001036847.2,AT5G22875
2423,>NM_001036848.2,AT5G23035
2425,>NM_001036849.2,TGH
2427,>NM_001036850.1,NF-YB13
2429,>NM_001036852.4,LCBK1
2431,>NM_001036853.1,AT5G23590
2433,>NM_001036854.3,AT5G23610
2435,>NM_001036855.1,LCB2
2437,>NM_001036856.2,PHS1
2439,>NM_001036857.1,AAP7
2441,>NM_001036858.1,SQP1
2443,>NM_001036859.4,AT5G24318
2445,>NM_001036860.1,VSP2
2447,>NM_001036861.1,KNAT3
2449,>NM_001036862.2,PEX4
2451,>NM_001036863.1,TGG2
2453,>NM_001036864.1,FC1
2455,>NM_001036865.1,PYR6
2457,>NM_001036866.4,emb1138
2459,>NM_001036867.1,AT5G26622
2461,>NM_001036868.3,AT5G26622
2463,>NM_001036869.2,AT5G26770
2465,>NM_001036870.3,AT5G26850
2467,>NM_001036871.3,AT5G26850
2469,>NM_001036872.1,TRM8
2471,>NM_001036873.2,SYP41
2473,>NM_001036874.2,AT5G27290
2475,>NM_001036875.5,AT5G27495
2477,>NM_001036876.2,MIRO1
2479,>NM_001036877.2,TIF3B1
2481,>NM_001036878.1,AT5G27830
2483,>NM_001036879.2,CYSD2
2485,>NM_001036880.3,CYSD2
2487,>NM_001036881.1,CYSD2
2489,>NM_001036882.1,AT5G28050
2491,>NM_001036883.2,WNK9
2493,>NM_001036884.1,AT5G28288
2495,>NM_001036885.2,BZO2H3
2497,>NM_001036886.3,AT5G28910
2499,>NM_001036888.2,AT5G32619
2501,>NM_001036889.2,AT5G35170
2503,>NM_001036890.1,AT5G35195
2505,>NM_001036891.2,CAC2
2507,>NM_001036892.1,GS2
2509,>NM_001036893.2,YAK1
2511,>NM_001036894.3,AT5G35995
2513,>NM_001036895.2,AT5G36001
2515,>NM_001036896.2,AT5G36228
2517,>NM_001036897.3,ACS
2519,>NM_001036898.2,BGLU42
2521,>NM_001036899.1,AT5G37473
2523,>NM_001036900.2,AT5G37474
2525,>NM_001036901.1,AT5G38220
2527,>NM_001036902.1,LCR58
2529,>NM_001036903.3,AT5G38344
2531,>NM_001036904.1,RBCS3B
2533,>NM_001036906.1,AT5G39160
2535,>NM_001036907.2,AT5G39365
2537,>NM_001036908.1,AT5G39580
2539,>NM_001036909.1,SWEET8
2541,>NM_001036910.2,AT5G40405
2543,>NM_001036911.3,AT5G40700
2545,>NM_001036913.2,CLC-A
2547,>NM_001036914.1,UVH1
2549,>NM_001036915.4,AT5G41760
2551,>NM_001036916.3,AT5G42146
2553,>NM_001036917.2,AT5G42223
2555,>NM_001036918.2,AT5G42232
2557,>NM_001036919.1,LCR57
2559,>NM_001036920.2,LCR28
2561,>NM_001036921.2,COR27
2563,>NM_001036922.2,LURE1.1
2565,>NM_001036923.1,TOPP6
2567,>NM_001036924.1,AT5G43401
2569,>NM_001036925.2,ETFBETA
2571,>NM_001036926.5,LURE1.3
2573,>NM_001036927.3,LURE1.4
2575,>NM_001036928.2,LURE1.5
2577,>NM_001036929.1,AT5G43930
2579,>NM_001036930.2,AT5G43930
2581,>NM_001036931.1,ABCI21
2583,>NM_001036932.3,AT5G44290
2585,>NM_001036933.2,AT5G44290
2587,>NM_001036934.3,AT5G44500
2589,>NM_001036935.4,AT5G44973
2591,>NM_001036936.2,AT5G45030
2593,>NM_001036937.1,BMY2
2595,>NM_001036939.2,SCRL27
2597,>NM_001036940.1,APE2
2599,>NM_001036941.1,KASI
2601,>NM_001036942.1,AT5G46610
2603,>NM_001036943.2,AT5G46871
2605,>NM_001036944.2,AT5G46873
2607,>NM_001036945.1,AT5G46874
2609,>NM_001036946.2,AT5G46877
2611,>NM_001036947.2,LCR20
2613,>NM_001036948.1,LCR6
2615,>NM_001036949.1,CKB1
2617,>NM_001036950.2,LCR3
2619,>NM_001036951.2,AACT1
2621,>NM_001036952.1,ERF1-1
2623,>NM_001036953.1,CYP708A2
2625,>NM_001036954.1,OBE2
2627,>NM_001036955.2,AT5G48290
2629,>NM_001036956.1,AT5G48515
2631,>NM_001036957.2,LCR1
2633,>NM_001036958.1,AT5G48595
2635,>NM_001036959.2,AT5G48605
2637,>NM_001036960.2,KAT5
2639,>NM_001036961.2,LCR12
2641,>NM_001036962.2,LCR46
2643,>NM_001036963.2,LCR86
2645,>NM_001036964.2,AT5G49015
2647,>NM_001036965.2,OVA2
2649,>NM_001036966.1,AT5G49215
2651,>NM_001036967.1,AT5G49410
2653,>NM_001036968.2,PFD3
2655,>NM_001036969.3,AT5G50175
2657,>NM_001036970.2,AT5G50423
2659,>NM_001036971.2,UBC33
2661,>NM_001036972.2,UBC33
2663,>NM_001036973.2,SAE1B
2665,>NM_001036974.1,AT5G50830
2667,>NM_001036975.1,SDHAF2
2669,>NM_001036976.3,AT5G51080
2671,>NM_001036977.2,AT5G51080
2673,>NM_001036978.2,AT5G51300
2675,>NM_001036979.2,AT5G51370
2677,>NM_001036980.3,LPA2
2679,>NM_001036981.2,AT5G51845
2681,>NM_001036983.3,HCF208
2683,>NM_001036984.1,LTI65
2685,>NM_001036985.1,AT5G52330
2687,>NM_001036986.1,AT5G52605
2689,>NM_001036987.1,AT5G52800
2691,>NM_001036988.2,AT5G53050
2693,>NM_001036989.2,AT5G53220
2695,>NM_001036990.2,AT5G53340
2697,>NM_001036991.2,AT5G53420
2699,>NM_001036993.2,MLO11
2701,>NM_001036994.1,emb2737
2703,>NM_001036995.1,PORA
2705,>NM_001036996.2,AT5G54215
2707,>NM_001036997.2,LCR83
2709,>NM_001036998.1,AT5G54930
2711,>NM_001036999.1,CNX5
2713,>NM_001037000.1,AT5G55131
2715,>NM_001037001.1,AT5G55410
2717,>NM_001037002.3,AT5G55520
2719,>NM_001037003.2,AT5G56040
2721,>NM_001037004.1,AT5G56368
2723,>NM_001037005.2,AT5G56369
2725,>NM_001037006.4,Cpn60beta3
2727,>NM_001037007.1,AT5G56610
2729,>NM_001037008.3,MT1B
2731,>NM_001037010.2,CIA2
2733,>NM_001037011.2,ORP4C
2735,>NM_001037012.2,AT5G57410
2737,>NM_001037013.3,AT5G57790
2739,>NM_001037014.2,AT5G57970
2741,>NM_001037015.1,AT5G58005
2743,>NM_001037016.2,TTL
2745,>NM_001037017.3,TTL
2747,>NM_001037018.2,NET4A
2749,>NM_001037019.1,AT5G58640
2751,>NM_001037020.2,PLC4
2753,>NM_001037021.2,AT5G58787
2755,>NM_001037022.1,AT5G58800
2757,>NM_001037023.1,GIL1
2759,>NM_001037024.1,SBT4.12
2761,>NM_001037025.1,SBT4.12
2763,>NM_001037026.1,TOPP2
2765,>NM_001037027.1,AT5G59540
2767,>NM_001037028.1,EXO70H7
2769,>NM_001037029.1,ALP
2771,>NM_001037031.1,SIZ1
2773,>NM_001037032.2,SIZ1
2775,>NM_001037033.3,AT5G60430
2777,>NM_001037034.2,AT5G60553
2779,>NM_001037035.2,AT5G60580
2781,>NM_001037036.2,AT5G60615
2783,>NM_001037037.1,AT5G60805
2785,>NM_001037038.1,BASL
2787,>NM_001037039.2,EXO70E2
2789,>NM_001037040.3,PIF7
2791,>NM_001037041.2,AT5G61310
2793,>NM_001037042.1,AT5G61540
2795,>NM_001037043.1,PFK4
2797,>NM_001037044.2,APC1
2799,>NM_001037045.1,ML1
2801,>NM_001037046.2,AGL42
2803,>NM_001037047.2,AT5G62623
2805,>NM_001037048.2,AT5G62627
2807,>NM_001037049.1,ELF5
2809,>NM_001037050.2,AT5G62890
2811,>NM_001037052.2,ADK1
2813,>NM_001037053.2,NF-YC4
2815,>NM_001037054.1,FLS5
2817,>NM_001037055.1,RGLG3
2819,>NM_001037056.2,PSAN
2821,>NM_001037057.2,AT5G64130
2823,>NM_001037058.2,AT5G64220
2825,>NM_001037059.2,EIP9
2827,>NM_001037060.1,AT5G64400
2829,>NM_001037061.3,AT5G64460
2831,>NM_001037062.1,AT5G64460
2833,>NM_001037063.2,AT5G64460
2835,>NM_001037065.2,RPN5B
2837,>NM_001037066.2,AT5G64830
2839,>NM_001037067.1,MAF3
2841,>NM_001037068.1,ACX2
2843,>NM_001037069.5,PLAT3
2845,>NM_001037070.1,TGA1
2847,>NM_001037071.1,TGA1
2849,>NM_001037072.2,TGA1
2851,>NM_001037073.1,AT5G65290
2853,>NM_001037074.2,HB5
2855,>NM_001037075.3,AT5G65740
2857,>NM_001037076.3,AT5G65740
2859,>NM_001037077.1,AT5G65860
2861,>NM_001037078.2,CHY1
2863,>NM_001037080.3,AT5G66005
2865,>NM_001037081.2,AT5G66070
2867,>NM_001037082.1,STR18
2869,>NM_001037083.2,AT5G66180
2871,>NM_001037084.3,AT5G66180
2873,>NM_001037085.1,RAB18
2875,>NM_001037086.2,AT5G66420
2877,>NM_001037087.2,AT5G66658
2879,>NM_001037088.2,CKA1
2881,>NM_001037089.3,AT5G67390
2883,>NM_001037090.2,AT5G67411
2885,>NM_001037091.1,AT5G67610
2887,>NM_001083968.1,LHY
2889,>NM_001083969.1,AT1G01100
2891,>NM_001083970.1,AT1G01100
2893,>NM_001083971.1,AT1G01260
2895,>NM_001083972.1,PIP1C
2897,>NM_001083973.1,AT1G01800
2899,>NM_001083974.2,AT1G01830
2901,>NM_001083975.2,AT1G01830
2903,>NM_001083976.2,AT1G01910
2905,>NM_001083977.4,ALG12
2907,>NM_001083978.2,ALG12
2909,>NM_001083979.2,ALG12
2911,>NM_001083980.2,AT1G02160
2913,>NM_001083981.2,GL22
2915,>NM_001083983.1,FZL
2917,>NM_001083984.1,AT1G03520
2919,>NM_001083985.1,AT1G04300
2921,>NM_001083986.1,AT1G04300
2923,>NM_001083987.1,AT1G04490
2925,>NM_001083988.3,AT1G04555
2927,>NM_001083989.2,AT1G04778
2929,>NM_001083990.1,AT1G04945
2931,>NM_001083991.2,AT1G04945
2933,>NM_001083992.2,AT1G04960
2935,>NM_001083993.2,AT1G05170
2937,>NM_001083994.2,AT1G05790
2939,>NM_001083995.4,ATX2
2941,>NM_001083996.3,AT1G05835
2943,>NM_001083997.1,RHON1
2945,>NM_001083998.1,AT1G06500
2947,>NM_001083999.1,AT1G06500
2949,>NM_001084000.2,AT1G06515
2951,>NM_001084001.2,AT1G06515
2953,>NM_001084002.2,AT1G06890
2955,>NM_001084003.2,AT1G06960
2957,>NM_001084004.1,AT1G07170
2959,>NM_001084005.3,AT1G07200
2961,>NM_001084006.1,AT1G07485
