,accession,gene
1517,>NM_001027242.4,cnt-1
1519,>NM_001027245.8,mcm-2
1521,>NM_001027250.4,sri-40
1523,>NM_001027252.5,Y27F2A.8
1525,>NM_001027253.3,Y27F2A.9
1527,>NM_001027254.4,nspe-6
1529,>NM_001027255.3,nspe-2
1531,>NM_001027257.6,ceh-100
1533,>NM_001027258.5,ceh-100
1535,>NM_001027260.3,Y39G8B.10
1537,>NM_001027261.7,Y39G8B.9
1539,>NM_001027262.3,col-87
1541,>NM_001027263.7,tbc-17
1543,>NM_001027264.8,tbc-17
1545,>NM_001027267.5,lgc-35
1547,>NM_001027271.2,alkb-7
1549,>NM_001027272.2,Y46G5A.39
1551,>NM_001027279.5,rpoa-1
1553,>NM_001027280.6,rpoa-1
1555,>NM_001027281.1,csp-1
1557,>NM_001027282.1,csp-1
1559,>NM_001027283.1,csp-1
1561,>NM_001027286.3,Y49F6B.12
1563,>NM_001027287.7,Y49F6B.13
1565,>NM_001027288.1,Y49F6B.14
1567,>NM_001027291.3,Y53C12A.7
1569,>NM_001027292.3,Y53C12A.8
1571,>NM_001027293.2,mab-3
1573,>NM_001027294.4,Y53C12B.7
1575,>NM_001027296.5,Y53F4B.27
1577,>NM_001027298.8,eif-3.B
1579,>NM_001027301.3,srh-42
1581,>NM_001027302.8,ctl-2
1583,>NM_001027304.4,ddl-3
1585,>NM_001027305.6,ddl-3
1587,>NM_001027306.2,sre-46
1589,>NM_001027309.3,aqp-12
1591,>NM_001027310.2,Y57A10C.11
1593,>NM_001027312.1,srz-63
1595,>NM_001027313.2,Y57G7A.3
1597,>NM_001027314.3,Y57G7A.3
1599,>NM_001027315.6,Y62F5A.10
1601,>NM_001027317.8,unc-52
1603,>NM_001027318.6,hhat-1
1605,>NM_001027319.3,srg-20
1607,>NM_001027320.1,srg-20
1609,>NM_001027321.5,ZC239.20
1611,>NM_001027322.1,ZC239.21
1613,>NM_001027326.2,ZK1248.19
1615,>NM_001027327.5,ZK1248.20
1617,>NM_001027328.7,ehs-1
1619,>NM_001027331.8,ZK1290.14
1621,>NM_001027334.3,nfi-1
1623,>NM_001027337.4,rnh-1.1
1625,>NM_001027338.7,ZK1307.1
1627,>NM_001027342.5,taf-8
1629,>NM_001027343.5,taf-8
1631,>NM_001027345.5,shk-1
1633,>NM_001027346.3,ZK177.11
1635,>NM_001027347.6,ZK250.13
1637,>NM_001027349.1,irld-67
1639,>NM_001027353.8,cblc-1
1641,>NM_001027356.1,ZK666.12
1643,>NM_001027358.5,ins-20
1645,>NM_001027360.6,lec-3
1647,>NM_001027361.4,lec-3
1649,>NM_001027362.7,lec-3
1651,>NM_001027363.5,lec-3
1653,>NM_001027364.6,vab-23
1655,>NM_001027365.2,vab-23
1657,>NM_001027366.2,ZK945.6
1659,>NM_001027367.4,ZK945.6
1661,>NM_001027368.4,nep-26
1663,>NM_001027369.5,nep-26
1665,>NM_001027372.6,F17C8.7
1667,>NM_001027376.6,crls-1
1669,>NM_001027377.6,F25B5.6
1671,>NM_001027378.3,F25F2.1
1673,>NM_001027379.4,F25F2.1
1675,>NM_001027380.8,rars-1
1677,>NM_001027381.6,rars-1
1679,>NM_001027383.2,F30H5.5
1681,>NM_001027384.7,ceh-20
1683,>NM_001027386.6,F31E3.2
1685,>NM_001027387.4,F31E3.2
1687,>NM_001027389.4,F34D10.8
1689,>NM_001027390.8,mlcd-1
1691,>NM_001027391.9,sel-5
1693,>NM_001027392.6,sel-5
1695,>NM_001027395.5,rbf-1
1697,>NM_001027396.5,rbf-1
1699,>NM_001027398.7,F37C12.18
1701,>NM_001027400.4,nfm-1
1703,>NM_001027401.4,efk-1
1705,>NM_001027402.6,efk-1
1707,>NM_001027403.6,F42A10.9
1709,>NM_001027404.5,dagl-2
1711,>NM_001027405.7,ptl-1
1713,>NM_001027409.6,ess-2
1715,>NM_001027410.5,ess-2
1717,>NM_001027413.4,mpk-1
1719,>NM_001027414.7,mrpl-21
1721,>NM_001027415.5,F43C1.7
1723,>NM_001027417.6,F44E2.7
1725,>NM_001027419.6,myo-6
1727,>NM_001027422.5,gar-2
1729,>NM_001027423.7,gar-2
1731,>NM_001027425.5,gar-2
1733,>NM_001027426.5,gar-2
1735,>NM_001027428.6,hmg-1.2
1737,>NM_001027431.7,mtm-6
1739,>NM_001027433.7,F54C8.7
1741,>NM_001027434.6,F54D8.6
1743,>NM_001027436.3,par-3
1745,>NM_001027439.2,zfp-1
1747,>NM_001027443.6,unc-64
1749,>NM_001027445.7,gsp-2
1751,>NM_001027447.7,ndg-4
1753,>NM_001027448.4,ndg-4
1755,>NM_001027450.5,rpn-6.1
1757,>NM_001027451.6,rpn-6.1
1759,>NM_001027452.4,inf-1
1761,>NM_001027453.4,inf-1
1763,>NM_001027459.7,par-2
1765,>NM_001027461.4,gip-1
1767,>NM_001027464.6,H06I04.3
1769,>NM_001027466.5,rps-27A
1771,>NM_001027468.3,fipr-29
1773,>NM_001027469.3,let-805
1775,>NM_001027470.3,let-805
1777,>NM_001027472.5,let-805
1779,>NM_001027473.5,gly-6
1781,>NM_001027475.3,gly-6
1783,>NM_001027478.2,K01B6.4
1785,>NM_001027479.3,K01F9.2
1787,>NM_001027481.5,hpl-2
1789,>NM_001027482.4,hpl-2
1791,>NM_001027483.3,hpl-2
1793,>NM_001027485.3,K02F3.12
1795,>NM_001027486.5,K02F3.12
1797,>NM_001027489.6,K04C2.8
1799,>NM_001027491.7,emb-9
1801,>NM_001027492.6,emb-9
1803,>NM_001027494.3,flp-25
1805,>NM_001027498.6,mlc-7
1807,>NM_001027500.7,rml-1
1809,>NM_001027502.5,nac-3
1811,>NM_001027503.4,mua-3
1813,>NM_001027504.3,mua-3
1815,>NM_001027506.4,klp-7
1817,>NM_001027507.4,klp-7
1819,>NM_001027509.6,mrpl-36
1821,>NM_001027510.6,twk-48
1823,>NM_001027511.6,clip-1
1825,>NM_001027512.7,clip-1
1827,>NM_001027515.5,M01F1.4
1829,>NM_001027516.2,M01F1.4
1831,>NM_001027517.6,M01F1.8
1833,>NM_001027518.5,M01F1.8
1835,>NM_001027519.7,M01F1.9
1837,>NM_001027520.5,ave-1
1839,>NM_001027521.1,M04D8.8
1841,>NM_001027524.7,imph-1
1843,>NM_001027525.5,imph-1
1845,>NM_001027527.6,R01H2.7
1847,>NM_001027528.6,rfp-1
1849,>NM_001027529.6,rfp-1
1851,>NM_001027532.5,trp-2
1853,>NM_001027533.5,R07E5.17
1855,>NM_001027534.7,pde-2
1857,>NM_001027535.7,pde-2
1859,>NM_001027542.5,alx-1
1861,>NM_001027543.4,alx-1
1863,>NM_001027544.3,alx-1
1865,>NM_001027545.4,sup-26
1867,>NM_001027550.4,cup-5
1869,>NM_001027551.5,cup-5
1871,>NM_001027552.5,ten-1
1873,>NM_001027555.7,R144.12
1875,>NM_001027557.8,prps-1
1877,>NM_001027560.6,dpy-31
1879,>NM_001027564.7,mboa-6
1881,>NM_001027567.7,R74.8
1883,>NM_001027568.7,R74.8
1885,>NM_001027569.4,T02C1.2
1887,>NM_001027576.6,cdk-1
1889,>NM_001027577.4,gcc-2
1891,>NM_001027578.5,gcc-2
1893,>NM_001027581.5,unc-69
1895,>NM_001027582.4,unc-69
1897,>NM_001027583.5,sas-7
1899,>NM_001027584.7,nex-2
1901,>NM_001027585.6,nex-2
1903,>NM_001027586.6,T12D8.10
1905,>NM_001027587.6,T12D8.9
1907,>NM_001027588.8,T12D8.9
1909,>NM_001027591.5,T16H12.3
1911,>NM_001027593.2,spop-1
1913,>NM_001027594.6,spop-1
1915,>NM_001027596.5,kin-18
1917,>NM_001027599.7,ttr-7
1919,>NM_001027607.5,pars-1
1921,>NM_001027612.4,unc-49
1923,>NM_001027613.3,unc-49
1925,>NM_001027614.4,unc-49
1927,>NM_001027615.4,unc-49
1929,>NM_001027621.5,T23F11.6
1931,>NM_001027623.7,mtm-3
1933,>NM_001027625.4,set-1
1935,>NM_001027628.8,ant-1.1
1937,>NM_001027633.4,tag-266
1939,>NM_001027634.3,lit-1
1941,>NM_001027635.6,lit-1
1943,>NM_001027636.4,lit-1
1945,>NM_001027637.6,lit-1
1947,>NM_001027640.5,gei-4
1949,>NM_001027641.4,hmt-1
1951,>NM_001027644.9,odr-4
1953,>NM_001027656.7,cec-7
1955,>NM_001027657.3,cec-7
1957,>NM_001027660.4,unc-25
1959,>NM_001027661.6,unc-25
1961,>NM_001027662.3,Y37D8A.25
1963,>NM_001027663.1,Y37D8A.26
1965,>NM_001027665.4,cnt-2
1967,>NM_001027666.6,cnt-2
1969,>NM_001027667.6,cnt-2
1971,>NM_001027675.6,Y39A3CL.7
1973,>NM_001027676.4,smi-1
1975,>NM_001027681.9,gly-5
1977,>NM_001027688.6,crh-1
1979,>NM_001027689.3,crh-1
1981,>NM_001027690.4,crh-1
1983,>NM_001027691.4,crh-1
1985,>NM_001027692.4,crh-1
1987,>NM_001027693.9,Y42G9A.3
1989,>NM_001027694.7,Y42G9A.3
1991,>NM_001027695.4,mvk-1
1993,>NM_001027696.7,mvk-1
1995,>NM_001027699.6,Y43F4A.1
1997,>NM_001027700.4,Y43F4A.1
1999,>NM_001027701.5,pgm-2
2001,>NM_001027702.5,pgm-2
2003,>NM_001027704.5,Y47D3A.20
2005,>NM_001027705.3,gly-9
2007,>NM_001027707.5,Y47D3A.31
2009,>NM_001027709.4,tra-1
2011,>NM_001027710.6,tra-1
2013,>NM_001027713.5,twk-31
2015,>NM_001027715.3,rsa-2
2017,>NM_001027717.3,kvs-4
2019,>NM_001027719.5,pha-1
2021,>NM_001027720.3,pha-1
2023,>NM_001027721.4,Y48G9A.9
2025,>NM_001027722.3,Y48G9A.9
2027,>NM_001027723.3,tat-1
2029,>NM_001027726.3,Y49E10.27
2031,>NM_001027727.6,pph-4.2
2033,>NM_001027731.6,strd-1
2035,>NM_001027732.5,mfsd-8.3
2037,>NM_001027735.5,feh-1
2039,>NM_001027738.2,phf-5
2041,>NM_001027739.2,fbxa-219
2043,>NM_001027740.7,helq-1
2045,>NM_001027744.5,Y55B1AR.2
2047,>NM_001027745.7,stim-1
2049,>NM_001027748.4,Y55D5A.1
2051,>NM_001027757.6,rep-1
2053,>NM_001027759.4,alh-12
2055,>NM_001027761.8,smr-1
2057,>NM_001027764.3,acsd-1
2059,>NM_001027766.5,apb-1
2061,>NM_001027775.1,Y75B8A.37
2063,>NM_001027776.2,Y75B8A.39
2065,>NM_001027777.5,gly-11
2067,>NM_001027778.5,gly-11
2069,>NM_001027780.8,brp-1
2071,>NM_001027783.2,Y79H2A.12
2073,>NM_001027784.5,Y79H2A.3
2075,>NM_001027785.5,Y79H2A.3
2077,>NM_001027786.4,Y82E9BL.18
2079,>NM_001027787.5,Y82E9BR.14
2081,>NM_001027791.5,Y82E9BR.17
2083,>NM_001027793.4,pals-18
2085,>NM_001027794.4,Y82E9BR.22
2087,>NM_001027796.4,uaf-1
2089,>NM_001027805.3,fbxa-29
2091,>NM_001027806.1,srw-9
2093,>NM_001027808.6,ZC84.7
2095,>NM_001027810.5,unc-16
2097,>NM_001027811.4,ZK1098.11
2099,>NM_001027812.6,ZK1098.2
2101,>NM_001027814.4,ttll-4
2103,>NM_001027815.6,ttll-4
2105,>NM_001027816.4,vps-29
2107,>NM_001027817.4,vps-29
2109,>NM_001027821.6,cyk-3
2111,>NM_001027822.5,ift-139
2113,>NM_001027823.4,ift-139
2115,>NM_001027825.3,ZK418.10
2117,>NM_001027826.3,ZK418.11
2119,>NM_001027827.5,ZK418.2
2121,>NM_001027829.5,fubl-2
2123,>NM_001027832.4,ZK512.10
2125,>NM_001027833.2,ZK512.11
2127,>NM_001027836.6,cul-2
2129,>NM_001027837.3,cul-2
2131,>NM_001027840.6,mcm-6
2133,>NM_001027842.4,ZK632.14
2135,>NM_001027844.5,lin-9
2137,>NM_001027845.6,lin-9
2139,>NM_001027846.2,unc-32
2141,>NM_001027847.4,unc-32
2143,>NM_001027848.7,unc-32
2145,>NM_001027849.4,unc-32
2147,>NM_001027850.5,unc-32
2149,>NM_001027851.2,unc-32
2151,>NM_001027853.2,tpk-1
2153,>NM_001027854.5,grl-25
2155,>NM_001027857.6,kcmf-1
2157,>NM_001027859.3,ZK686.5
2159,>NM_001027861.6,dhhc-4
2161,>NM_001027862.5,dhhc-4
2163,>NM_001027866.4,C33A12.19
2165,>NM_001027868.5,exc-5
2167,>NM_001027870.8,C33D9.3
2169,>NM_001027876.5,C35B1.8
2171,>NM_001027877.2,srz-71
2173,>NM_001027880.5,lin-1
2175,>NM_001027881.4,C39E9.8
2177,>NM_001027882.9,C39E9.8
2179,>NM_001027883.2,srsx-15
2181,>NM_001027885.5,ltah-1.1
2183,>NM_001027887.6,ltah-1.1
2185,>NM_001027888.5,vps-8
2187,>NM_001027890.2,oac-8
2189,>NM_001027891.3,lgc-43
2191,>NM_001027894.8,nhr-46
2193,>NM_001027897.4,ent-4
2195,>NM_001027898.3,ent-4
2197,>NM_001027899.3,C47E12.12
2199,>NM_001027900.4,C47E12.13
2201,>NM_001027901.4,C47E12.14
2203,>NM_001027902.4,pyp-1
2205,>NM_001027904.7,pyp-1
2207,>NM_001027905.7,pyp-1
2209,>NM_001027908.6,egl-19
2211,>NM_001027912.2,C49A9.10
2213,>NM_001027913.6,C49A9.9
2215,>NM_001027917.6,npr-35
2217,>NM_001027922.6,pdzd-8
2219,>NM_001027923.2,C53D6.10
2221,>NM_001027924.2,C53D6.11
2223,>NM_001027926.4,C53D6.8
2225,>NM_001027927.6,test-1
2227,>NM_001027929.4,C55C3.7
2229,>NM_001027930.5,atic-1
2231,>NM_001027932.8,D2096.12
2233,>NM_001027933.4,praf-3
2235,>NM_001027936.5,srz-24
2237,>NM_001027938.7,elac-2
2239,>NM_001027939.4,elac-2
2241,>NM_001027940.5,mec-3
2243,>NM_001027942.3,bgnt-1.1
2245,>NM_001027949.5,F08G5.3
2247,>NM_001027950.3,F08G5.3
2249,>NM_001027951.4,clec-184
2251,>NM_001027954.3,nlp-79
2253,>NM_001027955.4,cpsf-4
2255,>NM_001027956.4,F11E6.10
2257,>NM_001027957.6,F11E6.11
2259,>NM_001027960.3,F13B12.7
2261,>NM_001027963.5,drl-1
2263,>NM_001027964.5,parg-1
2265,>NM_001027965.4,parg-1
2267,>NM_001027969.2,F20C5.7
2269,>NM_001027970.4,ceh-19
2271,>NM_001027971.6,ceh-19
2273,>NM_001027974.4,dur-1
2275,>NM_001027975.4,F26D10.13
2277,>NM_001027976.7,fkh-7
2279,>NM_001027977.5,fkh-7
2281,>NM_001027981.6,F28E10.1
2283,>NM_001027982.5,F28E10.1
2285,>NM_001027983.4,F28E10.1
2287,>NM_001027984.5,F28E10.1
2289,>NM_001027987.7,ubc-9
2291,>NM_001027988.6,daf-1
2293,>NM_001027989.6,daf-1
2295,>NM_001027991.3,srbc-71
2297,>NM_001027993.4,tbc-3
2299,>NM_001027994.4,tbc-3
2301,>NM_001027998.6,nhr-8
2303,>NM_001027999.4,itr-1
2305,>NM_001028000.5,itr-1
2307,>NM_001028001.5,itr-1
2309,>NM_001028002.4,itr-1
2311,>NM_001028005.6,mrps-24
2313,>NM_001028011.4,F36H1.11
2315,>NM_001028012.2,F36H1.12
2317,>NM_001028013.2,hrg-5
2319,>NM_001028014.5,F37C4.5
2321,>NM_001028016.4,clec-169
2323,>NM_001028017.4,odr-8
2325,>NM_001028018.2,odr-8
2327,>NM_001028019.3,nspb-1
2329,>NM_001028020.6,lec-11
2331,>NM_001028022.3,hlh-31
2333,>NM_001028023.4,cng-3
2335,>NM_001028025.5,F38E11.6
2337,>NM_001028026.6,F38E11.6
2339,>NM_001028030.6,ndub-11
2341,>NM_001028032.7,nep-16
2343,>NM_001028034.5,nep-16
2345,>NM_001028036.5,mbk-2
2347,>NM_001028037.4,mbk-2
2349,>NM_001028039.3,pam-1
2351,>NM_001028046.7,F53H1.4
2353,>NM_001028052.5,egl-4
2355,>NM_001028053.6,egl-4
2357,>NM_001028054.5,F55B11.5
2359,>NM_001028055.3,F55B11.6
2361,>NM_001028060.4,F56B3.4
2363,>NM_001028061.6,F56B3.4
2365,>NM_001028064.2,F56D6.8
2367,>NM_001028065.4,fbl-1
2369,>NM_001028066.6,fbl-1
2371,>NM_001028071.4,F58F9.3
2373,>NM_001028072.4,F58F9.8
2375,>NM_001028073.2,F58F9.9
2377,>NM_001028074.5,nhr-34
2379,>NM_001028075.3,degl-2
2381,>NM_001028076.2,chca-1
2383,>NM_001028077.5,F59B8.1
2385,>NM_001028078.3,F59B8.1
2387,>NM_001028079.4,H01G02.3
2389,>NM_001028080.7,H01G02.3
2391,>NM_001028081.3,tat-2
2393,>NM_001028083.5,H06H21.8
2395,>NM_001028084.5,H06H21.8
2397,>NM_001028086.6,rga-5
2399,>NM_001028088.3,H20E11.1
2401,>NM_001028091.2,H20E11.3
2403,>NM_001028094.5,unc-26
2405,>NM_001028095.6,unc-26
2407,>NM_001028097.4,srz-104
2409,>NM_001028098.5,K04D7.6
2411,>NM_001028100.4,K07F5.16
2413,>NM_001028103.4,vit-6
2415,>NM_001028105.7,vit-6
2417,>NM_001028107.5,lag-1
2419,>NM_001028109.5,K08B4.7
2421,>NM_001028110.5,epi-1
2423,>NM_001028111.5,epi-1
2425,>NM_001028112.3,epic-3
2427,>NM_001028113.4,K08D8.4
2429,>NM_001028114.6,K08D8.4
2431,>NM_001028116.4,K08D8.4
2433,>NM_001028118.2,K08F4.12
2435,>NM_001028122.5,unc-43
2437,>NM_001028127.6,unc-43
2439,>NM_001028133.5,unc-43
2441,>NM_001028135.6,M01H9.3
2443,>NM_001028138.3,zen-4
2445,>NM_001028139.3,zen-4
2447,>NM_001028140.5,zen-4
2449,>NM_001028142.7,M03D4.4
2451,>NM_001028143.6,M03D4.4
2453,>NM_001028145.4,nlp-88
2455,>NM_001028147.5,npr-37
2457,>NM_001028150.5,M117.6
2459,>NM_001028152.2,clec-189
2461,>NM_001028154.3,M199.8
2463,>NM_001028157.5,nuaf-3
2465,>NM_001028160.7,fbxb-75
2467,>NM_001028161.4,chat-1
2469,>NM_001028165.3,R09H10.6
2471,>NM_001028166.2,R09H10.7
2473,>NM_001028167.4,R102.10
2475,>NM_001028168.3,glb-21
2477,>NM_001028170.3,mpz-5
2479,>NM_001028171.5,nhr-104
2481,>NM_001028173.5,best-16
2483,>NM_001028175.7,eppl-1
2485,>NM_001028178.5,klp-12
2487,>NM_001028180.8,T01G1.4
2489,>NM_001028181.3,T02D1.8
2491,>NM_001028185.4,T04B2.8
2493,>NM_001028186.5,fnip-2
2495,>NM_001028187.5,fnip-2
2497,>NM_001028188.5,T05A12.4
2499,>NM_001028190.4,ssna-1
2501,>NM_001028191.9,ssna-1
2503,>NM_001028195.2,T08B6.9
2505,>NM_001028197.6,gpx-6
2507,>NM_001028198.5,nhr-66
2509,>NM_001028199.5,alp-1
2511,>NM_001028200.6,alp-1
2513,>NM_001028202.5,hars-1
2515,>NM_001028203.7,hars-1
2517,>NM_001028204.4,drp-1
2519,>NM_001028211.4,aat-4
2521,>NM_001028212.1,srv-28
2523,>NM_001028213.5,nlp-16
2525,>NM_001028217.4,T13H10.2
2527,>NM_001028218.6,pxf-1
2529,>NM_001028219.3,pxf-1
2531,>NM_001028220.5,coa-4
2533,>NM_001028222.5,kin-36
2535,>NM_001028223.5,kin-36
2537,>NM_001028224.4,T22D1.3
2539,>NM_001028229.3,T23E1.3
2541,>NM_001028231.4,T25B9.3
2543,>NM_001028232.3,T25B9.3
2545,>NM_001028233.1,srh-63
2547,>NM_001028234.2,T27E7.9
2549,>NM_001028235.3,pes-1
2551,>NM_001028239.4,W02A2.9
2553,>NM_001028240.6,hlh-30
2555,>NM_001028242.6,hlh-30
2557,>NM_001028243.3,hlh-30
2559,>NM_001028249.6,pig-1
2561,>NM_001028250.5,pig-1
2563,>NM_001028251.5,grd-13
2565,>NM_001028255.5,mca-1
2567,>NM_001028256.7,mca-1
2569,>NM_001028257.1,Y105C5A.26
2571,>NM_001028259.5,hlh-32
2573,>NM_001028260.4,dlc-4
2575,>NM_001028262.3,Y116A8C.44
2577,>NM_001028265.8,Y37E11AL.3
2579,>NM_001028268.3,Y37E11AR.7
2581,>NM_001028270.4,Y37E11B.1
2583,>NM_001028278.6,cutl-24
2585,>NM_001028279.6,cutl-24
2587,>NM_001028280.6,vha-11
2589,>NM_001028291.4,Y41E3.18
2591,>NM_001028294.5,rad-51
2593,>NM_001028296.2,Y45F10B.13
2595,>NM_001028297.5,Y45F10B.13
2597,>NM_001028299.3,Y45F10C.6
2599,>NM_001028300.3,Y45F10D.14
2601,>NM_001028301.1,Y45F10D.15
2603,>NM_001028302.3,Y45F10D.16
2605,>NM_001028306.3,ulp-3
2607,>NM_001028309.6,Y4C6B.7
2609,>NM_001028311.4,Y51H4A.25
2611,>NM_001028315.5,Y54G2A.10
2613,>NM_001028317.6,Y54G2A.11
2615,>NM_001028321.5,atln-1
2617,>NM_001028322.6,atln-1
2619,>NM_001028325.3,lad-2
2621,>NM_001028326.4,lad-2
2623,>NM_001028328.4,Y54G2A.26
2625,>NM_001028329.4,Y54G2A.26
2627,>NM_001028331.5,Y54G2A.37
2629,>NM_001028332.2,Y54G2A.38
2631,>NM_001028333.4,clec-80
2633,>NM_001028334.8,dml-1
2635,>NM_001028335.5,dml-1
2637,>NM_001028336.4,clec-82
2639,>NM_001028339.6,lep-2
2641,>NM_001028340.6,lep-2
2643,>NM_001028343.3,lem-4
2645,>NM_001028344.4,lem-4
2647,>NM_001028345.6,tag-273
2649,>NM_001028346.5,tag-273
2651,>NM_001028347.3,Y57G11B.6
2653,>NM_001028348.3,irld-18
2655,>NM_001028350.6,eps-8
2657,>NM_001028351.5,eps-8
2659,>NM_001028352.2,srlf-27
2661,>NM_001028353.2,Y57G11C.40
2663,>NM_001028354.4,Y57G11C.41
2665,>NM_001028356.4,Y57G11C.43
2667,>NM_001028359.2,Y57G11C.46
2669,>NM_001028361.7,Y57G11C.48
2671,>NM_001028362.2,lgc-8
2673,>NM_001028363.5,oig-5
2675,>NM_001028364.8,Y57G11C.51
2677,>NM_001028365.6,nsph-4.1
2679,>NM_001028366.6,nsph-4.2
2681,>NM_001028367.6,nbet-1
2683,>NM_001028368.3,Y59E9AL.8
2685,>NM_001028369.4,npr-22
2687,>NM_001028370.5,npr-22
2689,>NM_001028372.5,catp-7
2691,>NM_001028375.6,Y62E10A.19
2693,>NM_001028376.2,srab-24
2695,>NM_001028377.5,hum-8
2697,>NM_001028379.5,fln-1
2699,>NM_001028380.5,fln-1
2701,>NM_001028383.4,srlf-28
2703,>NM_001028384.6,Y67D8A.2
2705,>NM_001028386.3,ivph-3
2707,>NM_001028389.5,fat-1
2709,>NM_001028390.5,ric-8
2711,>NM_001028392.8,mdf-2
2713,>NM_001028394.5,epg-9
2715,>NM_001028397.5,Y73B6BL.31
2717,>NM_001028398.5,Y73B6BL.31
2719,>NM_001028399.4,acr-25
2721,>NM_001028400.3,dlc-5
2723,>NM_001028406.6,pqn-89
2725,>NM_001028408.3,Y73F8A.36
2727,>NM_001028411.5,Y77E11A.12
2729,>NM_001028412.3,Y77E11A.12
2731,>NM_001028415.1,srz-72
2733,>NM_001028417.2,srz-75
2735,>NM_001028419.5,ubxn-2
2737,>NM_001028421.2,str-169
2739,>NM_001028425.6,twk-8
2741,>NM_001028426.5,twk-8
2743,>NM_001028427.6,msa-1
2745,>NM_001028432.4,cha-1
2747,>NM_001028433.4,ZC477.3
2749,>NM_001028434.4,ZC477.3
2751,>NM_001028436.4,ccr-4
2753,>NM_001028439.7,rfth-1
2755,>NM_001028443.3,ZK381.8
2757,>NM_001028444.3,ehn-3
2759,>NM_001028445.1,ehn-3
2761,>NM_001028446.1,ehn-3
2763,>NM_001028448.5,ZK792.4
2765,>NM_001028451.7,snb-7
2767,>NM_001028453.3,ZK809.5
2769,>NM_001028454.5,ZK809.5
2771,>NM_001028456.4,nhx-9
2773,>NM_001028457.6,nhx-9
2775,>NM_001028459.4,srlf-33
2777,>NM_001028460.2,srxa-18
2779,>NM_001028461.1,srxa-19
2781,>NM_001028464.3,cht-5
2783,>NM_001028465.1,C08E8.5
2785,>NM_001028466.2,C08E8.6
2787,>NM_001028468.4,mcp-1
2789,>NM_001028472.6,ncx-2
2791,>NM_001028473.5,ncx-2
2793,>NM_001028474.8,akt-1
2795,>NM_001028475.5,akt-1
2797,>NM_001028476.7,akt-1
2799,>NM_001028478.2,C12D8.13
2801,>NM_001028479.6,fipr-4
2803,>NM_001028480.4,pyt-1
2805,>NM_001028481.6,fipr-7
2807,>NM_001028482.2,fipr-6
2809,>NM_001028483.2,fipr-5
2811,>NM_001028484.4,fipr-9
2813,>NM_001028485.7,C13C4.7
2815,>NM_001028487.8,ril-2
2817,>NM_001028488.6,ril-2
2819,>NM_001028492.5,klc-2
2821,>NM_001028493.7,klc-2
2823,>NM_001028494.5,klc-2
2825,>NM_001028497.5,C18D4.6
2827,>NM_001028499.2,srx-24
2829,>NM_001028500.8,C24B9.3
2831,>NM_001028506.5,C25E10.13
2833,>NM_001028508.5,C25F9.10
2835,>NM_001028509.7,C26F1.1
2837,>NM_001028510.5,C26F1.1
2839,>NM_001028512.7,C27A7.8
2841,>NM_001028513.1,C27A7.9
2843,>NM_001028517.5,C30G7.3
2845,>NM_001028519.2,C30G7.5
2847,>NM_001028520.2,srbc-84
2849,>NM_001028523.1,ugt-35
2851,>NM_001028525.5,C34B4.3
2853,>NM_001028526.5,C34B4.4
2855,>NM_001028527.4,C34B4.5
2857,>NM_001028529.2,C35A5.10
2859,>NM_001028532.3,C38C3.4
2861,>NM_001028534.1,fbxb-64
2863,>NM_001028535.1,srw-123
2865,>NM_001028536.6,C44H9.7
2867,>NM_001028537.4,C44H9.7
2869,>NM_001028538.3,C45B11.5
2871,>NM_001028540.1,srh-289
2873,>NM_001028541.1,srh-290
2875,>NM_001028542.2,C47A10.12
2877,>NM_001028543.1,srh-288
2879,>NM_001028544.1,srh-287
2881,>NM_001028547.3,C47E8.9
2883,>NM_001028549.3,C50B8.6
2885,>NM_001028555.2,fipr-10
2887,>NM_001028556.5,C50H2.13
2889,>NM_001028557.3,egl-47
2891,>NM_001028558.3,egl-47
2893,>NM_001028561.4,egl-3
2895,>NM_001028564.6,nhx-3
2897,>NM_001028565.4,nhx-3
2899,>NM_001028566.3,C54F6.15
2901,>NM_001028567.1,srz-44
2903,>NM_001028570.2,C55A6.11
2905,>NM_001028571.5,C55A6.12
2907,>NM_001028574.7,D1054.9
2909,>NM_001028575.5,D1054.9
2911,>NM_001028578.6,D1086.10
2913,>NM_001028580.5,D1086.12
2915,>NM_001028581.5,D1086.12
2917,>NM_001028583.4,D1086.9
2919,>NM_001028585.5,glrx-3
2921,>NM_001028586.7,glrx-3
2923,>NM_001028587.4,lec-12
2925,>NM_001028588.6,lec-12
2927,>NM_001028590.7,ttr-49
2929,>NM_001028592.2,nlp-59
2931,>NM_001028595.2,lgc-36
2933,>NM_001028596.3,srsx-31
2935,>NM_001028598.5,acl-6
2937,>NM_001028599.5,acl-6
2939,>NM_001028601.2,snpc-1.3
2941,>NM_001028602.3,snpc-1.3
2943,>NM_001028603.3,srz-97
2945,>NM_001028605.2,F09C6.12
2947,>NM_001028606.2,F09C6.13
2949,>NM_001028607.3,F09C6.14
2951,>NM_001028611.3,srx-92
2953,>NM_001028612.1,srx-92
2955,>NM_001028613.3,eif-2Bdelta
2957,>NM_001028614.6,eif-2Bdelta
2959,>NM_001028616.3,F11A5.15
2961,>NM_001028617.1,F11A5.16
2963,>NM_001028621.5,exp-2
2965,>NM_001028622.3,F13A7.12
2967,>NM_001028623.1,sre-36
2969,>NM_001028624.3,spig-5
2971,>NM_001028625.4,ddn-3
