,accession,gene
1497,>NM_001000774.1,Or2ak4c
1499,>NM_001000775.1,Or2ak6b
1501,>NM_001000776.1,Or2ak5f
1503,>NM_001000777.1,Or2ak5e
1505,>NM_001000778.1,Or2ab1
1507,>NM_001000779.1,Or2t29
1509,>NM_001000780.1,Or2t47e
1511,>NM_001000781.1,Or2av9
1513,>NM_001000782.1,Or2av10
1515,>NM_001000783.1,Or1x2d
1517,>NM_001000784.1,Or1x2c
1519,>NM_001000785.1,Or1x2b
1521,>NM_001000786.1,Or1ad5
1523,>NM_001000787.1,Or1ad6
1525,>NM_001000788.1,Or2y1h
1527,>NM_001000789.1,Or8b57
1529,>NM_001000790.1,Olr1331
1531,>NM_001000791.1,Or8d6
1533,>NM_001000792.1,Or8g4
1535,>NM_001000793.1,Or8g52
1537,>NM_001000794.1,Or10d4
1539,>NM_001000795.1,Or10n1
1541,>NM_001000796.1,Or8g36c
1543,>NM_001000797.1,Or8g26c
1545,>NM_001000798.1,Or8g18e
1547,>NM_001000799.1,Or8g34b
1549,>NM_001000800.1,Or8g17d
1551,>NM_001000801.1,Or8g21
1553,>NM_001000802.1,Or8b56g
1555,>NM_001000803.1,Or8b54c
1557,>NM_001000804.1,Or8b54b
1559,>NM_001000805.1,Or8b51
1561,>NM_001000806.1,Or8b49
1563,>NM_001000807.1,Or8b46c
1565,>NM_001000808.1,Or8b46d
1567,>NM_001000809.1,Or8b47
1569,>NM_001000810.1,Or8b45
1571,>NM_001000811.1,Or8b51b
1573,>NM_001000812.1,Or8b42
1575,>NM_001000813.1,Or8b3c
1577,>NM_001000814.1,Or8c16c
1579,>NM_001000815.1,Or8b101
1581,>NM_001000816.1,Or8b37
1583,>NM_001000817.1,Or8b4
1585,>NM_001000818.1,Or8b8
1587,>NM_001000819.2,Or8b12c
1589,>NM_001000820.1,Or8a1b
1591,>NM_001000821.1,Or10ak7e
1593,>NM_001000822.1,Or10ak14b
1595,>NM_001000823.1,Or1l4b
1597,>NM_001000824.1,Or12k5
1599,>NM_001000825.1,Or1l8
1601,>NM_001000826.1,Or1j4
1603,>NM_001000827.1,Or1j19
1605,>NM_001000828.1,Or1j12
1607,>NM_001000829.1,Or1j13
1609,>NM_001000830.1,Or1j22
1611,>NM_001000831.1,Or1j8b
1613,>NM_001000832.1,Or10g1
1615,>NM_001000833.1,Or10g3c
1617,>NM_001000834.1,Or5au1
1619,>NM_001000835.1,Olr1633
1621,>NM_001000836.1,Or11h4d
1623,>NM_001000837.1,Or11h4c
1625,>NM_001000838.1,Or11h23b
1627,>NM_001000839.1,Or11g26b
1629,>NM_001000840.1,Or11g24
1631,>NM_001000841.1,Or11j4
1633,>NM_001000842.1,Or2a57
1635,>NM_001000843.1,Or2a51
1637,>NM_001000844.1,Or2a7
1639,>NM_001000845.1,Or2a14
1641,>NM_001000846.1,Or2a25
1643,>NM_001000847.1,Or2a5
1645,>NM_001000848.1,Or6b1
1647,>NM_001000849.1,Or13m2
1649,>NM_001000850.1,Or2f2
1651,>NM_001000851.1,Or2f1b
1653,>NM_001000852.1,Or10ac1
1655,>NM_001000853.1,Or2r3b
1657,>NM_001000854.1,Or9a4
1659,>NM_001000855.1,Or13c3e
1661,>NM_001000856.1,Or6al2
1663,>NM_001000857.1,Or1f31
1665,>NM_001000858.1,Or1f21
1667,>NM_001000859.2,Or7h7
1669,>NM_001000862.1,Or7d9
1671,>NM_001000864.1,Or7e174
1673,>NM_001000865.1,Olr1177
1675,>NM_001000867.1,Or7e173d
1677,>NM_001000868.1,Or7e171
1679,>NM_001000869.1,Or7d10
1681,>NM_001000870.1,Or7e171d
1683,>NM_001000871.1,Or7e166
1685,>NM_001000872.1,Or7d12
1687,>NM_001000873.1,Or7g35
1689,>NM_001000874.1,Or7g34
1691,>NM_001000875.1,Or7g32
1693,>NM_001000876.1,Or7g31
1695,>NM_001000877.1,Or7g30
1697,>NM_001000878.1,Or7g23c
1699,>NM_001000879.1,Or7g22
1701,>NM_001000880.1,Or7g41
1703,>NM_001000881.1,Or7g12
1705,>NM_001000882.1,Or7g16
1707,>NM_001000883.1,Or7g24
1709,>NM_001000884.1,Or7g23
1711,>NM_001000885.1,Or7g23b
1713,>NM_001000886.1,Or14j15
1715,>NM_001000887.1,Or14j10b
1717,>NM_001000888.1,Or14j6
1719,>NM_001000889.1,Or14j5c
1721,>NM_001000890.1,Or2n1i
1723,>NM_001000891.1,Or2n1k
1725,>NM_001000892.1,Or2n1l
1727,>NM_001000893.1,Or2n1n
1729,>NM_001000894.1,Olr1675
1731,>NM_001000895.1,Or2n1h
1733,>NM_001000896.1,Or1o11b
1735,>NM_001000897.1,Or13c7e
1737,>NM_001000898.1,Or6d15b
1739,>NM_001000899.1,Or6d15
1741,>NM_001000900.1,Or6d14
1743,>NM_001000901.1,Or6d12c
1745,>NM_001000902.1,Or6d12b
1747,>NM_001000903.1,Or6d13
1749,>NM_001000904.1,Or6d13b
1751,>NM_001000905.1,Or6d12
1753,>NM_001000906.1,Or8s16
1755,>NM_001000908.1,Or2aj4b
1757,>NM_001000909.1,Or6y1
1759,>NM_001000910.1,Or10x1b
1761,>NM_001000911.1,Or10z1
1763,>NM_001000912.1,Or6k14b
1765,>NM_001000913.1,Or10aa3
1767,>NM_001000914.1,Or11i1
1769,>NM_001000915.1,Or4f61d
1771,>NM_001000916.1,Or4f60b
1773,>NM_001000917.1,Or4f14
1775,>NM_001000918.1,Or4f7b
1777,>NM_001000919.1,Or4k46
1779,>NM_001000921.1,Or4k36
1781,>NM_001000922.1,Or4x5
1783,>NM_001000923.1,Or4a80
1785,>NM_001000924.1,Or4c109b
1787,>NM_001000925.1,Or4p8
1789,>NM_001000926.1,Or5d41b
1791,>NM_001000927.1,Or9m1b
1793,>NM_001000928.1,Or5w13
1795,>NM_001000929.1,Or10ag54
1797,>NM_001000930.1,Olr520
1799,>NM_001000931.1,Or8k27
1801,>NM_001000932.1,Or8k22
1803,>NM_001000933.1,Or8k16b
1805,>NM_001000934.1,Or5ap2
1807,>NM_001000935.1,Olr36
1809,>NM_001000936.1,Or14a257
1811,>NM_001000937.1,Or6aa1
1813,>NM_001000938.1,Olr995
1815,>NM_001000940.1,Or6c3d
1817,>NM_001000941.1,Or7a36
1819,>NM_001000942.1,Olr1500
1821,>NM_001000943.1,Or1e20b
1823,>NM_001000944.1,Or1e21
1825,>NM_001000945.1,Or5h26
1827,>NM_001000946.2,Or5p1
1829,>NM_001000947.2,Or5p60b
1831,>NM_001000948.1,Or52l1b
1833,>NM_001000949.1,Or52e15
1835,>NM_001000950.1,Or56b2b
1837,>NM_001000951.1,Or51v8b
1839,>NM_001000952.1,Or51ac3
1841,>NM_001000953.1,Or9s14
1843,>NM_001000954.1,Olr339
1845,>NM_001000955.1,Or13a18c
1847,>NM_001000956.1,Or2t44
1849,>NM_001000957.1,Olr1451
1851,>NM_001000958.1,Or2ak5b
1853,>NM_001000959.1,Or8g36b
1855,>NM_001000960.1,Or8g18c
1857,>NM_001000961.1,Or8g24
1859,>NM_001000962.1,Or8b53b
1861,>NM_001000963.1,Or8b43b
1863,>NM_001000964.1,Or8c9
1865,>NM_001000965.1,Or8c13
1867,>NM_001000966.1,Or8b9
1869,>NM_001000968.1,Or1ak2
1871,>NM_001000969.1,Or1j21
1873,>NM_001000970.1,Or11h4
1875,>NM_001000971.1,Or4l1
1877,>NM_001000973.1,Or4k6
1879,>NM_001000974.1,Or2a20
1881,>NM_001000975.1,Or2q1
1883,>NM_001000976.1,Or2f1
1885,>NM_001000977.1,Or2r3
1887,>NM_001000978.1,Or1f27
1889,>NM_001000979.1,Or1f19e
1891,>NM_001000980.1,Or1f20
1893,>NM_001000981.1,Olr1191
1895,>NM_001000982.1,Or7e176
1897,>NM_001000983.1,Or7d11
1899,>NM_001000984.1,Or7e169c
1901,>NM_001000985.1,Or7e171b
1903,>NM_001000986.1,Or7g23e
1905,>NM_001000987.1,Or7g20
1907,>NM_001000988.1,Or7g25c
1909,>NM_001000991.1,Or6d13c
1911,>NM_001000992.1,Or13a1
1913,>NM_001000993.1,Or8s8
1915,>NM_001000995.1,Or6k14
1917,>NM_001000996.1,Or4k44
1919,>NM_001000997.1,Or4c122
1921,>NM_001000998.1,Or7a44
1923,>NM_001000999.1,Or5p73
1925,>NM_001001000.1,Or56b2
1927,>NM_001001001.1,Or52k1
1929,>NM_001001002.1,Or2t48b
1931,>NM_001001003.1,Or11g1
1933,>NM_001001004.1,Or2r11
1935,>NM_001001005.1,Or7e173
1937,>NM_001001006.1,Or2n1j
1939,>NM_001001007.1,Or2p2
1941,>NM_001001008.1,Or51f4
1943,>NM_001001009.1,Or5k15
1945,>NM_001001010.1,Or10a49
1947,>NM_001001012.1,Or1ad1
1949,>NM_001001013.1,Or8b43
1951,>NM_001001014.1,Or1j14
1953,>NM_001001015.1,Or4k1
1955,>NM_001001016.1,Or7d11c
1957,>NM_001001017.1,Olr1143
1959,>NM_001001018.1,Or2ag19b
1961,>NM_001001019.1,Or5b104
1963,>NM_001001020.1,Or8b46b
1965,>NM_001001021.1,Or51f2
1967,>NM_001001022.1,Or51a25b
1969,>NM_001001023.1,Or52s20
1971,>NM_001001024.1,Or52s6
1973,>NM_001001025.1,Or51l14
1975,>NM_001001026.1,Or52a5
1977,>NM_001001027.1,Or51b4b
1979,>NM_001001028.1,Or52n2f
1981,>NM_001001029.1,Or52n2b
1983,>NM_001001030.1,Or52e15b
1985,>NM_001001031.1,Or52e5
1987,>NM_001001032.1,Or52e4
1989,>NM_001001033.1,Or56b6
1991,>NM_001001034.1,Or56b6c
1993,>NM_001001035.1,Or2d2b
1995,>NM_001001037.1,Or5p59
1997,>NM_001001038.1,Or5p60d
1999,>NM_001001039.1,Or13a27c
2001,>NM_001001040.1,Or13a26b
2003,>NM_001001041.1,Or5an1b
2005,>NM_001001042.1,Or5b96
2007,>NM_001001043.1,Or5b24
2009,>NM_001001045.1,Or5b116b
2011,>NM_001001046.1,Or5b116
2013,>NM_001001047.1,Or5b123
2015,>NM_001001048.1,Or10w1
2017,>NM_001001049.1,Or5g28
2019,>NM_001001050.1,Or5g29
2021,>NM_001001051.1,Or10ag59
2023,>NM_001001052.1,Or5as1
2025,>NM_001001053.1,Or10ag52b
2027,>NM_001001054.1,Or5aq1d
2029,>NM_001001055.1,Or5aq7b
2031,>NM_001001056.1,Or5w8
2033,>NM_001001058.1,Or4p18
2035,>NM_001001059.1,Or4p19
2037,>NM_001001060.1,Or4c29
2039,>NM_001001061.1,Or4c111
2041,>NM_001001062.1,Or4c115
2043,>NM_001001063.1,Or4c125
2045,>NM_001001064.1,Or4a15
2047,>NM_001001065.1,Or4a72
2049,>NM_001001066.1,Or4a73
2051,>NM_001001067.1,Or4a47
2053,>NM_001001068.1,Or4f52
2055,>NM_001001069.1,Or4k42b
2057,>NM_001001071.1,Or10ak14
2059,>NM_001001073.1,Or6c1
2061,>NM_001001074.1,Or6c3
2063,>NM_001001075.1,Or6c3b
2065,>NM_001001076.1,Or6c74
2067,>NM_001001077.1,Or9r3
2069,>NM_001001078.1,Or8s5
2071,>NM_001001079.1,Or7g89
2073,>NM_001001080.1,Or7g25
2075,>NM_001001081.1,Or8a1
2077,>NM_001001082.1,Or8b101b
2079,>NM_001001083.1,Or8c17
2081,>NM_001001084.1,Or8c10
2083,>NM_001001085.1,Or8b52
2085,>NM_001001086.1,Or8b59
2087,>NM_001001087.2,Or8g50b
2089,>NM_001001088.1,Or6b2
2091,>NM_001001089.1,Or2y1d
2093,>NM_001001090.1,Or2y16
2095,>NM_001001091.1,Or2y1c
2097,>NM_001001092.1,Or2y1i
2099,>NM_001001093.1,Or2y1
2101,>NM_001001094.1,Or2y14
2103,>NM_001001095.1,Or2y12
2105,>NM_001001096.1,Olr1400
2107,>NM_001001097.1,Or2b11
2109,>NM_001001098.1,Or1p1e
2111,>NM_001001099.1,Or5ac25
2113,>NM_001001100.1,Or5ac24
2115,>NM_001001101.1,Or5ac23
2117,>NM_001001102.1,Or5ac23b
2119,>NM_001001103.1,Or5ac22
2121,>NM_001001104.1,Or5ac15
2123,>NM_001001105.1,Or5h25b
2125,>NM_001001106.1,Or5h25
2127,>NM_001001107.1,Or5h25d
2129,>NM_001001108.1,Or5h24
2131,>NM_001001109.1,Olr1585
2133,>NM_001001110.1,Or2b4
2135,>NM_001001111.1,Or10al4c
2137,>NM_001001112.1,Or10al4b
2139,>NM_001001113.1,Or10al27
2141,>NM_001001114.1,Or10al5b
2143,>NM_001001115.1,Or14j3
2145,>NM_001001116.1,Olr1720
2147,>NM_001001117.1,Or1o2c
2149,>NM_001001119.1,Or12d13
2151,>NM_001001120.1,Or8b12d
2153,>NM_001001121.1,Or9s23
2155,>NM_001001122.1,Or9s18
2157,>NM_001001123.1,Or5g27b
2159,>NM_001001124.1,Or5m13
2161,>NM_001001125.1,Or5m5
2163,>NM_001001126.1,Or4c31c
2165,>NM_001001269.1,Or51g1
2167,>NM_001001270.1,Or52e2
2169,>NM_001001271.1,Or52j3b
2171,>NM_001001272.1,Or51b4
2173,>NM_001001273.1,Or51b6
2175,>NM_001001274.1,Or51k1
2177,>NM_001001275.1,Or10w3
2179,>NM_001001276.1,Or9q2
2181,>NM_001001277.1,Or9i16
2183,>NM_001001278.1,Or9i14
2185,>NM_001001279.1,Or51a7
2187,>NM_001001280.1,Or51g2
2189,>NM_001001281.1,Or51f1f
2191,>NM_001001282.1,Or52s1b
2193,>NM_001001283.1,Or51q1d
2195,>NM_001001284.1,Or51a41
2197,>NM_001001285.1,Or51b17
2199,>NM_001001286.1,Or9i13
2201,>NM_001001287.1,Or51f1g
2203,>NM_001001288.1,Or51k2
2205,>NM_001001289.1,Or10q1
2207,>NM_001001350.1,Or3a1e
2209,>NM_001001351.1,Or3a1
2211,>NM_001001352.2,Olr1537
2213,>NM_001001353.1,Or5h27
2215,>NM_001001355.1,Or6c206
2217,>NM_001001356.1,Olr920
2219,>NM_001001357.2,Or6c203
2221,>NM_001001360.1,Olr908
2223,>NM_001001361.1,Or6c35
2225,>NM_001001362.1,Or6c215
2227,>NM_001001363.2,Olr1052
2229,>NM_001001364.1,Or6c214
2231,>NM_001001365.1,Olr1049
2233,>NM_001001366.1,Or6c69d
2235,>NM_001001367.1,Olr936
2237,>NM_001001368.1,Olr943
2239,>NM_001001369.1,Olr947
2241,>NM_001001370.1,Or6c212
2243,>NM_001001371.1,Or6c69b
2245,>NM_001001372.1,Or2d3
2247,>NM_001001373.1,Or2g7
2249,>NM_001001374.1,Or2g25
2251,>NM_001001375.1,Or8h10
2253,>NM_001001376.1,Or8h10c
2255,>NM_001001377.1,Or10ag52
2257,>NM_001001378.1,Or4a71
2259,>NM_001001379.1,Olr1090
2261,>NM_001001380.1,Olr1092
2263,>NM_001001381.1,Or6c69e
2265,>NM_001001382.1,Or6c35f
2267,>NM_001001383.1,Or5h27b
2269,>NM_001001384.1,Or4x6
2271,>NM_001001385.1,Or6c35d
2273,>NM_001001386.1,Or6c76b
2275,>NM_001001387.1,Or6c214b
2277,>NM_001001388.1,Olr1093
2279,>NM_001001397.1,Or12d2
2281,>NM_001001421.1,Or12d2b
2283,>NM_001001422.1,Or12d2c
2285,>NM_001001423.1,Or1o2e
2287,>NM_001001424.1,Or1o2
2289,>NM_001001425.1,Or11a4
2291,>NM_001001426.1,Or10c1
2293,>NM_001001427.1,Or2h2c
2295,>NM_001001428.1,Or2h1b
2297,>NM_001001429.1,Or2h1
2299,>NM_001001504.2,Gtf2ird1
2301,>NM_001001505.2,Habp2
2303,>NM_001001506.2,Mrgprd
2305,>NM_001001507.1,Oit3
2307,>NM_001001508.2,Plppr4
2309,>NM_001001509.1,Slc25a47
2311,>NM_001001510.1,Klhl10
2313,>NM_001001511.4,Gcnt2
2315,>NM_001001512.3,Gtf2i
2317,>NM_001001513.2,Tnfsf12
2319,>NM_001001514.2,Ablim2
2321,>NM_001001515.2,Lmo7
2323,>NM_001001516.2,Usp19
2325,>NM_001001517.2,Rnf114
2327,>NM_001001518.2,Sucnr1
2329,>NM_001001519.1,Lcn6
2331,>NM_001001717.2,RT1-M2
2333,>NM_001001718.1,Elp5
2335,>NM_001001719.2,Fancd2
2337,>NM_001001720.2,Vmac
2339,>NM_001001799.1,Tmem35a
2341,>NM_001001800.1,rnf141
2343,>NM_001001801.4,Akap7
2345,>NM_001001934.2,Ly6g5b
2347,>NM_001001969.1,Ly6g6c
2349,>NM_001001970.2,Ly6g6d
2351,>NM_001001972.1,Ly6g6e
2353,>NM_001002016.2,Lmna
2355,>NM_001002023.2,Sgce
2357,>NM_001002024.2,Slco4c1
2359,>NM_001002025.1,Npc1l1
2361,>NM_001002253.1,Atp6v0e2
2363,>NM_001002270.1,Or51p1
2365,>NM_001002277.2,Ahi1
2367,>NM_001002278.2,Pofut1
2369,>NM_001002279.1,Rnf166
2371,>NM_001002280.1,Mrgprx2
2373,>NM_001002281.1,Mas1l
2375,>NM_001002283.1,Mrgprb13
2377,>NM_001002284.1,Mrgprb5
2379,>NM_001002285.1,Mrgprx2l
2381,>NM_001002287.1,Mrgprb4
2383,>NM_001002288.2,Mrgpre
2385,>NM_001002289.2,Fut8
2387,>NM_001002290.1,Kprp
2389,>NM_001002291.1,Or2v2
2391,>NM_001002798.1,Top1mt
2393,>NM_001002802.2,Bace2
2395,>NM_001002803.2,Btnl3
2397,>NM_001002804.2,C1rl
2399,>NM_001002805.2,C4b
2401,>NM_001002806.2,Capn11
2403,>NM_001002807.2,Clic1
2405,>NM_001002808.2,Cpa5
2407,>NM_001002809.3,Atf6b
2409,>NM_001002813.2,Ctsql2
2411,>NM_001002815.2,Ece2
2413,>NM_001002816.3,Spink7
2415,>NM_001002818.2,Fkbpl
2417,>NM_001002819.2,Gfpt2
2419,>NM_001002820.2,Ggt6
2421,>NM_001002821.1,RT1-T18
2423,>NM_001002822.2,Cchcr1
2425,>NM_001002823.2,Wnk1
2427,>NM_001002827.1,Notch4
2429,>NM_001002828.2,Pbx2
2431,>NM_001002830.2,Rasl11b
2433,>NM_001002831.1,Rpp21
2435,>NM_001002833.1,Senp17
2437,>NM_001002834.1,Senp18
2439,>NM_001002835.2,Smoc1
2441,>NM_001002850.2,Prm1
2443,>NM_001002851.1,Nenf
2445,>NM_001002852.1,Spata4
2447,>NM_001002853.1,P2ry13
2449,>NM_001002854.1,Tanc1
2451,>NM_001002855.2,Prm3
2453,>NM_001003401.2,Enc1
2455,>NM_001003402.2,Eml5
2457,>NM_001003403.2,Apold1
2459,>NM_001003404.2,Il22ra2
2461,>NM_001003409.2,Mup4l1
2463,>NM_001003653.3,Pard6a
2465,>NM_001003654.3,Pard6a
2467,>NM_001003673.1,Pmpca
2469,>NM_001003691.1,Ly6g6f
2471,>NM_001003705.2,Slc38a7
2473,>NM_001003706.3,Wfdc21
2475,>NM_001003707.2,Clec4d
2477,>NM_001003708.1,Trappc4
2479,>NM_001003709.3,Ufc1
2481,>NM_001003710.3,C5ar2
2483,>NM_001003711.2,Jph4
2485,>NM_001003820.2,Kcnk18
2487,>NM_001003929.2,Cntfr
2489,>NM_001003956.2,Prss57
2491,>NM_001003957.1,Dnmt3a
2493,>NM_001003958.1,Dnmt3a
2495,>NM_001003964.2,Dnmt3l
2497,>NM_001003965.1,Mucl3
2499,>NM_001003974.2,Gpsm3
2501,>NM_001003975.3,G4
2503,>NM_001003978.1,Gspt1
2505,>NM_001003979.2,Tmprss11c
2507,>NM_001004021.2,Krt13
2509,>NM_001004022.2,Krt15
2511,>NM_001004068.2,Rffl
2513,>NM_001004069.2,Sapcd1
2515,>NM_001004070.3,Egfl8
2517,>NM_001004071.1,Ano7
2519,>NM_001004072.2,Pdha1
2521,>NM_001004073.1,Lsm2
2523,>NM_001004075.1,Rnf34
2525,>NM_001004076.2,Abcg3l1
2527,>NM_001004077.1,Gk2
2529,>NM_001004078.1,Cct5
2531,>NM_001004079.2,Bpi
2533,>NM_001004080.1,Gsn
2535,>NM_001004081.1,Mpi
2537,>NM_001004082.3,Hsp90ab1
2539,>NM_001004083.1,Egln2
2541,>NM_001004084.3,RT1-Bb
2543,>NM_001004085.2,Crat
2545,>NM_001004086.1,Pon3
2547,>NM_001004087.2,Pcdh7
2549,>NM_001004088.3,Lrrc36
2551,>NM_001004089.2,Sipa1
2553,>NM_001004090.2,Tspan5
2555,>NM_001004091.1,Il17re
2557,>NM_001004092.3,Txndc8
2559,>NM_001004095.2,S100a11
2561,>NM_001004096.2,Reg4
2563,>NM_001004097.1,Try10
2565,>NM_001004098.1,Cenpc
2567,>NM_001004099.2,Gjb2
2569,>NM_001004100.2,Klk10
2571,>NM_001004101.2,Klk4
2573,>NM_001004102.1,ST7
2575,>NM_001004107.4,Tacc1
2577,>NM_001004129.1,Stfa2l1
2579,>NM_001004130.1,Krt39
2581,>NM_001004131.2,Krt24
2583,>NM_001004132.2,Cdk16
2585,>NM_001004133.1,Shank2
2587,>NM_001004198.1,Tbp
2589,>NM_001004199.1,Tax1bp1
2591,>NM_001004200.1,Cops3
2593,>NM_001004201.1,Lrrc46
2595,>NM_001004202.3,Ccl6
2597,>NM_001004203.3,Mcm7
2599,>NM_001004204.2,Tmem248
2601,>NM_001004205.1,Rilpl2
2603,>NM_001004206.1,Pa2g4
2605,>NM_001004207.1,Dhps
2607,>NM_001004208.1,Cacybp
2609,>NM_001004209.1,Hsd17b11
2611,>NM_001004210.2,Xbp1
2613,>NM_001004211.1,Ddx56
2615,>NM_001004212.1,Tusc3
2617,>NM_001004213.1,Saraf
2619,>NM_001004214.1,Nqo2
2621,>NM_001004215.1,Ppic
2623,>NM_001004216.1,Nox3
2625,>NM_001004217.4,Katna1
2627,>NM_001004218.1,Fuca2
2629,>NM_001004220.1,Etfb
2631,>NM_001004221.2,Emc10
2633,>NM_001004222.1,Arfip2
2635,>NM_001004223.2,Eef1g
2637,>NM_001004224.1,Bcap31
2639,>NM_001004225.1,Gatd3a
2641,>NM_001004226.1,Glmp
2643,>NM_001004227.1,Rtca
2645,>NM_001004228.1,Emcn
2647,>NM_001004229.1,Nup35
2649,>NM_001004230.1,Edem2
2651,>NM_001004231.1,Npdc1
2653,>NM_001004232.1,Fscn3
2655,>NM_001004233.2,Mkrn1
2657,>NM_001004234.1,Pyroxd1
2659,>NM_001004235.1,Mrpl37
2661,>NM_001004236.1,Tspan1
2663,>NM_001004237.1,Aurkaip1
2665,>NM_001004238.1,Rab21
2667,>NM_001004239.1,Dctn2
2669,>NM_001004240.1,Gpaa1
2671,>NM_001004241.1,Samm50
2673,>NM_001004242.1,Arhgap8
2675,>NM_001004243.1,Rpap3
2677,>NM_001004244.3,Kansl2
2679,>NM_001004245.1,Esam
2681,>NM_001004246.2,Ttc12
2683,>NM_001004247.2,Ubl7
2685,>NM_001004248.2,Tmem30a
2687,>NM_001004249.1,Tmed3
2689,>NM_001004250.2,Uqcrc1
2691,>NM_001004251.1,Maip1
2693,>NM_001004252.1,Farsb
2695,>NM_001004254.1,Mtif2
2697,>NM_001004255.1,Dek
2699,>NM_001004256.1,Sirt5
2701,>NM_001004257.1,Hspa14
2703,>NM_001004258.1,Nudt19
2705,>NM_001004259.1,Pnkp
2707,>NM_001004260.1,Slc22a18
2709,>NM_001004261.1,Pyroxd2
2711,>NM_001004262.1,Cog6
2713,>NM_001004263.1,Itgb6
2715,>NM_001004264.1,Knstrn
2717,>NM_001004265.2,Spint1
2719,>NM_001004266.1,Ak8
2721,>NM_001004267.1,Tmem106b
2723,>NM_001004268.1,Kdf1
2725,>NM_001004269.1,Jam3
2727,>NM_001004270.1,Snupn
2729,>NM_001004271.1,Ugt2b35
2731,>NM_001004272.2,Phf23
2733,>NM_001004273.2,Ggnbp2
2735,>NM_001004274.2,Igfbp4
2737,>NM_001004275.1,Cops4
2739,>NM_001004276.1,Commd10
2741,>NM_001004277.2,Pla2g15
2743,>NM_001004278.3,Tsga10ip
2745,>NM_001004279.1,Ppid
2747,>NM_001004280.1,Mmadhc
2749,>NM_001004281.1,Tbc1d20
2751,>NM_001004282.1,Tmem178a
2753,>NM_001004283.1,Eif3d
2755,>NM_001004284.1,Zmynd10
2757,>NM_001004415.3,Tacc2
2759,>NM_001004418.3,Tacc2
2761,>NM_001004424.3,Tacc3
2763,>NM_001004442.1,Pdia6
2765,>NM_001004443.1,Hexa
2767,>NM_001004444.1,Zbtb1
2769,>NM_001004445.2,Rnf113a2
2771,>NM_001004446.1,Smarca2
2773,>NM_001004447.1,Spata21
2775,>NM_001004448.2,Dear
2777,>NM_001004449.2,Smgc
2779,>NM_001005244.2,Dmd
2781,>NM_001005246.1,Dmd
2783,>NM_001005265.1,Cr1l
2785,>NM_001005381.2,Ddx19a
2787,>NM_001005382.2,Klk1c12
2789,>NM_001005383.2,Acy1
2791,>NM_001005384.2,Osmr
2793,>NM_001005528.1,Rps25
2795,>NM_001005529.1,Ttc1
2797,>NM_001005530.1,Slc16a13
2799,>NM_001005531.1,Spata32
2801,>NM_001005533.2,N4bp2l2
2803,>NM_001005534.1,Sdhc
2805,>NM_001005535.2,Ddx59
2807,>NM_001005536.1,Srfbp1
2809,>NM_001005537.1,Ik
2811,>NM_001005538.2,Fhip1b
2813,>NM_001005539.1,Smpdl3a
2815,>NM_001005540.1,Ppm1j
2817,>NM_001005541.1,Vps16
2819,>NM_001005542.2,Dync2i2
2821,>NM_001005543.1,Nasp
2823,>NM_001005544.1,Morn1
2825,>NM_001005545.1,Myg1
2827,>NM_001005546.1,Ttc36
2829,>NM_001005547.1,Tspan3
2831,>NM_001005548.1,Leo1
2833,>NM_001005549.1,Tinag
2835,>NM_001005550.1,Ndufs1
2837,>NM_001005551.2,Car5b
2839,>NM_001005552.1,C11h3orf38
2841,>NM_001005553.1,Git2
2843,>NM_001005554.1,Tm9sf2
2845,>NM_001005555.1,Ptbp2
2847,>NM_001005556.1,Mavs
2849,>NM_001005557.1,Akap3
2851,>NM_001005558.1,Fam151a
2853,>NM_001005559.2,Txndc2
2855,>NM_001005560.1,Pla2g6
2857,>NM_001005561.2,Vrk3
2859,>NM_001005562.2,Creb3l1
2861,>NM_001005563.1,Fbxl6
2863,>NM_001005564.1,Thap4
2865,>NM_001005565.2,Arhgef6
2867,>NM_001005761.1,Mtmr9
2869,>NM_001005762.1,Sorbs3
2871,>NM_001005765.1,Rap1a
2873,>NM_001005871.1,Atp2b4
2875,>NM_001005872.1,Kat5
2877,>NM_001005873.1,Dhx40
2879,>NM_001005874.2,Kif2b
2881,>NM_001005875.1,Psmd12
2883,>NM_001005876.1,Jpt1
2885,>NM_001005877.2,Ffar2
2887,>NM_001005878.1,Kifc1
2889,>NM_001005879.1,Gfpt1
2891,>NM_001005880.1,Clec4a2
2893,>NM_001005881.4,Plppr2
2895,>NM_001005882.1,Rbm47
2897,>NM_001005883.1,Pi4k2b
2899,>NM_001005884.1,Letm1
2901,>NM_001005885.2,Dnajb13
2903,>NM_001005886.2,Dagla
2905,>NM_001005887.2,Itch
2907,>NM_001005888.1,Galc
2909,>NM_001005889.2,Rdx
2911,>NM_001005890.2,Clec4a1
2913,>NM_001005891.1,Clec4a3
2915,>NM_001005892.2,Spi1
2917,>NM_001005893.3,Repin1
2919,>NM_001005895.4,Ddx19b
2921,>NM_001005896.2,Clec4b2
2923,>NM_001005897.2,Clec4e
2925,>NM_001005898.3,Omg
2927,>NM_001005899.2,Clec4a
2929,>NM_001005900.1,Hcst
2931,>NM_001005901.2,Mib2
2933,>NM_001005902.1,Abtb1
2935,>NM_001005903.1,Capzb
2937,>NM_001005904.1,Ccin
2939,>NM_001005905.1,Cct2
2941,>NM_001005906.1,Chpf
2943,>NM_001005907.2,Efemp2
2945,>NM_001005908.1,Ghitm
2947,>NM_001006595.1,Or52ac1
2949,>NM_001006596.1,Or12e14
